"disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
2021,"05/24/2021",2021-05-11,"self","SPCE","Virgin Galactic Holdings Inc","sale_full","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018803.pdf",FALSE,1001,15000,14.53,18.200001,14.27,18.120001,"Industrials","Aerospace & Defense",804,"United States","CA","92782"
2021,"05/24/2021",2021-05-07,"joint","AI","C3 AI Inc","purchase","$15,001 - $50,000","Hon. Fred Upton","MI06","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218054.pdf",FALSE,15001,50000,57.700001,60.650002,56.009998,56.349998,"Technology","Information Technology Services",574,"United States","CA","94063"
2021,"10/05/2021",2021-09-27,"self","CVS","CVS Health Corp Bond 4.23%","purchase","$15,001 - $50,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019580.pdf",FALSE,15001,50000,84.510002,86.440002,84.510002,85.739998,"Healthcare","Healthcare Plans",216000,"United States","RI","02895"
2021,"10/05/2021",2021-09-15,"self","BROS","Dutch Bros Inc Class A","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019580.pdf",FALSE,1001,15000,32.5,40.099998,32.419998,36.68,"Consumer Cyclical","Restaurants",11000,"United States","OR","97526"
2021,"10/05/2021",2021-09-15,"self","BROS","Dutch Bros Class A","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019580.pdf",FALSE,1001,15000,32.5,40.099998,32.419998,36.68,"Consumer Cyclical","Restaurants",11000,"United States","OR","97526"
2021,"10/05/2021",2021-09-10,"self","DE","John Deere CAPI 3.125%","sale_full","$15,001 - $50,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019580.pdf",FALSE,15001,50000,367.529999,368.459991,362.799988,363.070007,"Industrials","Farm & Heavy Construction Machinery",75550,"United States","IL","61265"
2021,"10/05/2021",2021-09-24,"self","LW","Lamb Weston Holdings Inc","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019580.pdf",FALSE,1001,15000,60.18,61.080002,60.110001,60.790001,"Consumer Defensive","Packaged Foods",7800,"United States","ID","83616"
2021,"09/28/2021",2021-09-13,"self","NTAP","NetApp Inc Stock","purchase","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf",FALSE,15001,50000,92.889999,93,90.889999,91.75,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"09/28/2021",2021-09-27,"self","NTAP","NetApp Inc Stock","sale_full","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf",FALSE,15001,50000,93.220001,94.330002,93.059998,93.860001,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"09/28/2021",2021-09-27,"self","NTAP","NetApp Inc Stock","sale_full","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf",FALSE,15001,50000,93.220001,94.330002,93.059998,93.860001,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"09/28/2021",2021-09-13,"self","NTAP","NetApp Inc Stock","purchase","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf",FALSE,15001,50000,92.889999,93,90.889999,91.75,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"09/28/2021",2021-09-27,"self","NTAP","NetApp Inc Stock","purchase","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218370.pdf",FALSE,15001,50000,93.220001,94.330002,93.059998,93.860001,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"11/03/2021",2021-01-22,"self","BP","BP PLC","sale_full","$1,001 - $15,000","Hon. Michael Patrick Guest","MS03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019676.pdf",FALSE,1001,15000,23.450001,23.93,23.34,23.870001,"Energy","Oil & Gas Integrated",65900,"United Kingdom",NA,"SW1Y 4PD"
2021,"11/03/2021",2021-01-22,"self","XOM","Exxon Mobil Corporation","purchase","$1,001 - $15,000","Hon. Michael Patrick Guest","MS03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019676.pdf",FALSE,1001,15000,47.009998,47.639999,46.639999,47.43,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
2021,"11/03/2021",2021-10-15,"self","AMZN","Amazon.com","sale_full","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,165.570999,170.520996,165.199997,170.451004,"Consumer Cyclical","Internet Retail",1622000,"United States","WA","98109-5210"
2021,"11/03/2021",2021-10-05,"self","CAT","Caterpillar Inc","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,192.759995,194.399994,190.729996,192.5,"Industrials","Farm & Heavy Construction Machinery",107700,"United States","IL","60015"
2021,"11/03/2021",2021-10-13,"self","HD","Home Depot Inc","sale_full","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,337.320007,340.23999,336.549988,338.279999,"Consumer Cyclical","Home Improvement Retail",490600,"United States","GA","30339"
2021,"11/03/2021",2021-10-13,"joint","LCID","Lucid Group Inc","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,22.85,23.02,22.110001,22.59,"Consumer Cyclical","Auto Manufacturers",3900,"United States","CA","94560"
2021,"11/03/2021",2021-10-13,"self","PFE","Pfizer Inc","sale_full","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,41.75,41.91,40.939999,41.419998,"Healthcare","Drug Manufacturers—General",79000,"United States","NY","10017"
2021,"11/03/2021",2021-10-13,"self","WMT","Walmart Inc","sale_full","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,139.5,140.009995,138.130005,138.369995,"Consumer Defensive","Discount Stores",2300000,"United States","AR","72716"
2021,"11/03/2021",2021-10-05,"self","WFC","Wells Fargo & Company Med Term Note","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019744.pdf",FALSE,1001,15000,47.5,48.450001,47.349998,47.959999,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
2021,"07/14/2021",2021-06-25,"joint","ACN","Accenture plc Class A ordinary shares","purchase","$100,001 - $250,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,100001,250000,292.329987,295.220001,290.420013,294.660004,"Technology","Information Technology Services",699000,"Ireland",NA,"2"
2021,"07/14/2021",2021-06-25,"joint","ASXC","Asensus Surgical Inc","purchase","$100,001 - $250,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,100001,250000,3.27,3.39,3.2,3.3,"Healthcare","Medical Devices",153,"United States","NC","27703"
2021,"07/14/2021",2021-06-30,"joint","DVN","Devon Energy Corporation","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,28.43,29.280001,28.389999,29.190001,"Energy","Oil & Gas E&P",1600,"United States","OK","73102-5015"
2021,"07/14/2021",2021-06-10,"joint","XOM","Exxon Mobil Corporation","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,63.610001,63.98,62.25,62.75,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
2021,"07/14/2021",2021-06-17,"joint","HD","Home Depot Inc","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,303.049988,305.209991,300.029999,303.119995,"Consumer Cyclical","Home Improvement Retail",490600,"United States","GA","30339"
2021,"07/14/2021",2021-06-25,"joint","HON","Honeywell International Inc","purchase","$50,001 - $100,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,50001,1e+05,217.869995,220.169998,217.330002,218.740005,"Industrials","Conglomerates",99000,"United States","NC","28202"
2021,"07/14/2021",2021-06-25,"joint","JNJ","Johnson & Johnson","purchase","$250,001 - $500,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,250001,5e+05,162.940002,164.779999,162.889999,164.210007,"Healthcare","Drug Manufacturers—General",144000,"United States","NJ","08933"
2021,"07/14/2021",2021-06-25,"joint","JPM","JP Morgan Chase & Co","purchase","$250,001 - $500,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,250001,5e+05,152.589996,154.5,151.669998,154.050003,"Financial Services","Banks—Diversified",273948,"United States","NY","10179"
2021,"07/14/2021",2021-06-25,"joint","LIN","Linde plc Ordinary Shares","purchase","$100,001 - $250,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,100001,250000,285.140015,286.880005,283,285.109985,"Basic Materials","Specialty Chemicals",72327,"United Kingdom",NA,"GU21 6HT"
2021,"07/14/2021",2021-06-25,"joint","MASI","Masimo Corporation","purchase","$100,001 - $250,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,100001,250000,240.130005,244.470001,240.130005,244.139999,"Healthcare","Medical Instruments & Supplies",2200,"United States","CA","92618"
2021,"07/14/2021",2021-06-25,"joint","MASI","Masimo Corporation","purchase","$15,001 - $50,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,15001,50000,240.130005,244.470001,240.130005,244.139999,"Healthcare","Medical Instruments & Supplies",2200,"United States","CA","92618"
2021,"07/14/2021",2021-06-25,"joint","MSFT","Microsoft Inc","purchase","$250,001 - $500,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,250001,5e+05,266.230011,267.25,264.76001,265.019989,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
2021,"07/14/2021",2021-06-25,"joint","MSFT","Microsoft Inc","purchase","$100,001 - $250,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,100001,250000,266.230011,267.25,264.76001,265.019989,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
2021,"07/14/2021",2021-06-10,"joint","MSFT","Microsoft Inc","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,254.289993,257.459991,253.669998,257.23999,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
2021,"07/14/2021",2021-06-15,"joint","NEE","NextEra Energy Inc","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,73.419998,74.07,73.07,73.43,"Utilities","Utilities—Regulated Electric",15000,"United States","FL","33408"
2021,"07/14/2021",2021-06-25,"joint","PHX","Phillips 66","purchase","$15,001 - $50,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,15001,50000,3.8,4,3.8,3.94,"Energy","Oil & Gas E&P",20,"United States","OK","73118"
2021,"07/14/2021",2021-06-09,"joint","PXD","Pioneer Natural Resources","purchase","$500,001 - $1,000,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,500001,1e+06,169.850006,170.710007,166.5,167.75,"Energy","Oil & Gas E&P",1932,"United States","TX","75039"
2021,"07/14/2021",2021-06-28,"joint","WMB","Williams Companies Inc","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019089.pdf",FALSE,1001,15000,26.780001,26.809999,26.059999,26.24,"Energy","Oil & Gas Midstream",4783,"United States","OK","74172"
2021,"12/21/2021",2021-12-16,"joint","SQ","Block Inc Class A Common Stock","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,175.259995,176.910004,163.850006,165.880005,"Technology","Software—Infrastructure",8521,"United States","CA","94103"
2021,"12/21/2021",2021-12-16,"joint","JPM","JP Morgan Chase & Co","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,160.389999,161.820007,158.699997,160.410004,"Financial Services","Banks—Diversified",273948,"United States","NY","10179"
2021,"12/21/2021",2021-12-16,"joint","LMT","Lockheed Martin Corporation","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,345.670013,347.959991,343.670013,344.839996,"Industrials","Aerospace & Defense",114000,"United States","MD","20817"
2021,"12/21/2021",2021-12-16,"joint","PAGS","PagSeguro Digital Ltd Class A Common Shares","sale_full","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,27.34,27.42,25.055,25.209999,"Technology","Software—Infrastructure",NA,"Brazil","SP","01451-001"
2021,"12/21/2021",2021-12-16,"joint","PYPL","PayPal Holdings Inc","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,194.166,195.240005,188.251007,188.75,"Financial Services","Credit Services",30900,"United States","CA","95131"
2021,"12/21/2021",2021-12-16,"joint","PENN","Penn National Gaming Inc","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,46.700001,46.889999,44.099998,44.650002,"Consumer Cyclical","Resorts & Casinos",21973,"United States","PA","19610"
2021,"12/21/2021",2021-12-16,"joint","RXT","Rackspace Technology Inc","sale_full","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,13.52,13.83,13.1,13.19,"Technology","Software—Infrastructure",6600,"United States","TX","78218"
2021,"12/21/2021",2021-12-16,"joint","SO","Southern Company","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,66.730003,67.660004,66.559998,67.550003,"Utilities","Utilities—Regulated Electric",27027,"United States","GA","30308"
2021,"12/21/2021",2021-12-16,"joint","KHC","The Kraft Heinz Company","sale_full","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,34.939999,36.115002,34.834999,36,"Consumer Defensive","Packaged Foods",36000,"United States","PA","15222"
2021,"12/21/2021",2021-12-16,"joint","TFC","Truist Financial Corporation","sale_full","$15,001 - $50,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,15001,50000,59.310001,60.380001,59,59.18,"Financial Services","Banks—Regional",51169,"United States","NC","28202"
2021,"12/21/2021",2021-12-16,"joint","DIS","Walt Disney Company","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf",FALSE,1001,15000,151.350006,152.059998,148.580002,148.75,"Communication Services","Entertainment",152000,"United States","CA","91521"
2021,"11/22/2021",2021-11-15,"self","NWN","Northwest Natural Holding Company","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019869.pdf",FALSE,1001,15000,46.32,47.18,45.790001,46.869999,"Utilities","Utilities—Regulated Gas",1237,"United States","OR","97204"
2021,"11/22/2021",2021-11-15,"joint","LMT","Lockheed Martin Corporation","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019872.pdf",FALSE,1001,15000,339.549988,341.649994,339.429993,340.920013,"Industrials","Aerospace & Defense",114000,"United States","MD","20817"
2021,"11/22/2021",2021-11-15,"joint","PYPL","PayPal Holdings Inc","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019872.pdf",FALSE,1001,15000,212.220001,214.209,210.710007,212.539993,"Financial Services","Credit Services",30900,"United States","CA","95131"
2021,"11/22/2021",2021-11-01,"joint","SLVM","Sylvamo Corporation","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019872.pdf",FALSE,1001,15000,28.1,28.1,27.25,27.68,"Basic Materials","Paper & Paper Products",7500,"United States","TN","38197"
2021,"11/22/2021",2021-11-15,"joint","DIS","Walt Disney Company","purchase","$1,001 - $15,000","Hon. Marjorie Taylor Greene","GA14","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019872.pdf",FALSE,1001,15000,160.089996,160.720001,157.660004,158.429993,"Communication Services","Entertainment",152000,"United States","CA","91521"
2021,"03/17/2021",2021-03-10,"self","ADSK","Autodesk Inc","purchase","$15,001 - $50,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018413.pdf",FALSE,15001,50000,269.76001,271.75,262.320007,263.640015,"Technology","Software—Application",12600,"United States","CA","94903"
2021,"03/17/2021",2021-02-25,"self","VRSK","Verisk Analytics Inc","purchase","$15,001 - $50,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018413.pdf",FALSE,15001,50000,168.259995,170.899994,164.009995,164.289993,"Industrials","Consulting Services",9367,"United States","NJ","07310-1686"
2021,"03/17/2021",2021-03-10,"self","ADSK","Autodesk Inc","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018414.pdf",FALSE,1001,15000,269.76001,271.75,262.320007,263.640015,"Technology","Software—Application",12600,"United States","CA","94903"
2021,"03/17/2021",2021-02-25,"self","VRSK","Verisk Analytics Inc","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018414.pdf",FALSE,1001,15000,168.259995,170.899994,164.009995,164.289993,"Industrials","Consulting Services",9367,"United States","NJ","07310-1686"
2021,"03/03/2021",2021-02-16,"self","ERJ","Embraer S.A.","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018321.pdf",FALSE,1001,15000,7.8,8.31,7.74,8.25,"Industrials","Aerospace & Defense",15427,"Brazil","SP","05425-070"
2021,"03/03/2021",2021-02-17,"self","ERJ","Embraer S.A.","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018321.pdf",FALSE,1001,15000,8.29,8.82,8.01,8.53,"Industrials","Aerospace & Defense",15427,"Brazil","SP","05425-070"
2021,"03/03/2021",2021-01-21,"joint","IBTB","iShares iBonds Dec 2022 Term Treasury ETF","purchase","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,25.43,25.440001,25.42,25.43,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBTJ","iShares iBonds Dec 2029 Term Treasury ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,25.889999,25.91,25.879999,25.895,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBTI","iShares iBonds Dec 2028 Term Treasury ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,26.030001,26.059999,26.02,26.041,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBTH","iShares iBonds Dec 2027 Term Treasury ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,26.006001,26.030001,26,26.02,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBTG","iShares iBonds Dec 2026 Term Treasury ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,26.059999,26.08,26.059999,26.07,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBTD","iShares iBonds Dec 2023 Term Treasury ETF","purchase","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,25.709999,25.719999,25.700001,25.709999,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","SPDW","SPDR Portfolio Developed World ex-US ETF","purchase","$15,001 - $50,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,15001,50000,35.16,35.18,34.939999,35.169998,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","SLYV","SPDR S&P 600 Small Cap Value ETF","purchase","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,72.949997,72.949997,71.699997,71.849998,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","SPYV","SPDR Portfolio S&P 500 Value ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,35.450001,35.450001,35.200001,35.25,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","SPTI","SPDR Portfolio Intermediate Term Treasury ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,32.860001,32.889999,32.860001,32.880001,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","PDBC","Invesco Actively Managed EX","purchase","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,15.96,15.97,15.88,15.93,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IAU","iShares Gold Trust","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,35.599998,35.68,35.48,35.639999,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","LQD","iShares iBoxx $ Inv Grade Corporate Bond ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,135.770004,135.929993,135.600006,135.800003,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","MBB","iShares Nasdaq Biotechnology Etf","purchase","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,110.220001,110.239998,110.160004,110.190002,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","IBDO","iShares iBonds Dec 2023 Term Corporate ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,26.25,26.25,26.219999,26.25,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","MDYG","SPDR S&P 400 Mid Cap Growth ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,74.849998,75,74.230003,74.279999,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","MDYV","SPDR S&P 400 Mid Cap Value ETF","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,59.240002,59.240002,58.5,58.5,"","",NA,NA,NA,NA
2021,"03/03/2021",2021-01-21,"joint","XLY","Consumer Discretionary Select Sector SPDR Fund","sale_full","$1,001 - $15,000","Hon. Charles J. """"Chuck"""" Fleischmann","TN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf",FALSE,1001,15000,170.789993,171.789993,170.490005,170.679993,"","",NA,NA,NA,NA
